单位id,用户id（uid）,在线时长（秒）
1727,103128380,16434
1727,239251359,180
1727,66017434,9354
1727,191961710,105240
1727,84535042,43566
1727,147024011,267064
1727,103131328,8273
1727,191962628,660424
1727,147025469,482780
1727,239250919,360
1727,59104756,339
1727,59844522,180
1727,82348480,770
1727,84535920,238866
1727,84533367,27575
1727,188922832,10153
1727,209070092,1879
1727,147113933,360
1727,191963090,260094
1727,191960087,223247
1727,147026550,120399
1727,82599772,1290
1727,147026763,45927
1727,117125134,2372
1727,103129459,154204
1727,82128842,52714
1727,191961418,67328
1727,87739269,45055
1727,155625498,190
1727,103131664,105569
1727,83809391,98161
1727,84533878,12106
1727,103128651,434501
1727,103131725,42787
1727,121379216,31852
1727,36602550,55693
1727,103130002,235044
1727,191960714,76199
1727,66015120,318
1727,66012030,780
1727,103132009,66721
1727,117125943,1160
1727,66012468,23624
1727,191963391,111359
1727,66012298,313362
1727,147021672,59679
1727,82347615,66134
1727,84203592,24876
1727,147026972,276612
1727,191963950,164686
1727,103129004,47723
1727,82832144,102630
1727,239247352,2687
1727,147022550,30273
1727,103127510,120322
1727,85612788,4719
1727,57090752,1675
1727,29593060,380
1727,147111928,1546
1727,82832292,88899
1727,103131889,235936
1727,66016227,893
1727,234988629,17654
1727,226739037,1034
1727,147024226,371175
1727,147023919,729053
1727,191962911,222738
1727,103131769,76541
1727,147026565,296831
1727,121901121,734
1727,191963113,53084
1727,84533831,19140
1727,147021624,108215
1727,176870426,180
1727,191960443,231076
1727,191959854,142417
1727,188925425,2470
1727,66012200,1060
1727,103129039,22410
1727,191959741,155344
1727,87738459,21316
1727,82137208,20090
1727,59105838,596
1727,37656327,180
1727,191585795,180
1727,239250020,1819
1727,147022205,134265
1727,66016581,243
1727,147023549,35788
1727,191960018,47289
1727,103128858,1103370
1727,188925595,22051
1727,147025284,131630
1727,147025935,337050
1727,82300257,70655
1727,63039688,180
1727,238985900,1440
1727,176690077,180
1727,66011479,360
1727,191964279,22847
1727,228155427,360
1727,60474550,180
1727,83924508,51598
1727,82299731,3385
1727,147022551,599433
1727,82832310,540
1727,82300648,37449
1727,234985598,35743
1727,82832168,4590
1727,66015654,42631
1727,84534148,7006
1727,82128841,50215
1727,66019676,243
1727,82300618,30240
1727,103132003,78786
1727,234987210,5176
1727,33889918,46106
1727,239247476,184
1727,83916219,118264
1727,103130248,312073
1727,147027410,640657
1727,191961791,367686
1727,84534766,348866
1727,191961970,979886
1727,82156410,36956
1727,82832593,35750
1727,155623951,360
1727,147026579,581724
1727,191963702,155412
1727,60238045,554
1727,130168642,11185
1727,191961614,117909
1727,82832639,24048
1727,147026796,47710
1727,147026157,37420
1727,82256697,45945
1727,191962863,75957
1727,152331301,180
1727,40138765,4422
1727,66014961,4448
1727,147022832,138523
1727,155626860,4296
1727,103132226,528267
1727,83459689,99688
1727,191961637,520473
1727,191959777,83659
1727,191586406,180
1727,66008777,520
1727,147022873,52648
1727,84533817,22650
1727,66022093,88666
1727,147027218,343289
1727,82299838,26138
1727,187316763,2534
1727,66004244,945
1727,147024335,112505
1727,147025380,57286
1727,147024436,267249
1727,191962049,4281
1727,191963234,110375
1727,60781880,5775
1727,191960627,86172
1727,155626036,2375
1727,57507784,13164
1727,191960989,218789
1727,147117971,17017
1727,124878444,29111
1727,191963625,223018
1727,84534172,21849
1727,147027649,172251
1727,191962206,49115
1727,103129352,81799
1727,103127908,112070
1727,103129791,26144
1727,82832915,23172
1727,188926993,21527
1727,191960840,190436
1727,191962845,493641
1727,142452830,26767
1727,147023809,313117
1727,188924159,180
1727,155622785,652
1727,162257884,180
1727,147021605,50102
1727,66011737,222
1727,191964157,30845
1727,83723547,65728
1727,103130508,44792
1727,93021730,41348
1727,84221848,28715
1727,147021735,119937
1727,239250795,3293
1727,147026790,55818
1727,147023908,323921
1727,239251864,180
1727,239249359,555
1727,77636107,26250
1727,234989922,659
1727,103130378,6413
1727,191962446,166491
1727,103129509,302942
1727,82299693,18618
1727,191962517,219234
1727,191963447,144800
1727,76898080,3352
1727,191962527,153846
1727,66011385,8591
1727,191962210,937744
1727,103129946,39531
1727,103130340,49547
1727,147025763,59159
1727,82059786,21854
1727,88591171,24297
1727,142452835,96140
1727,147022127,78127
1727,69480941,6820
1727,83850556,25535
1727,82832061,34982
1727,191960222,375560
1727,147025329,22246
1727,191960525,43790
1727,191963929,1621913
1727,38255204,7966
1727,66011457,181395
1727,147022193,278502
1727,123716431,2280
1727,82818874,84886
1727,87691645,8058
1727,70877843,909
1727,103129457,37176
1727,82156211,39688
1727,147114038,198296
1727,191961978,66754
1727,103129508,7036
1727,191963581,98417
1727,155626427,877
1727,191963954,66101
1727,103130665,174934
1727,147026015,384641
1727,191963999,576289
1727,191961663,70625
1727,147022930,80380
1727,234990512,20716
1727,66020195,88356
1727,176486880,1173
1727,103131772,429228
1727,191961870,673124
1727,176503248,900
1727,66017538,360
1727,176504669,1080
1727,191962445,66762
1727,84534015,18766
1727,176504703,180
1727,177156411,2328
1727,82655291,262722
1727,147022082,356812
1727,147117188,109669
1727,191963426,58029
1727,84535060,34902
1727,147022311,507152
1727,239250698,294
1727,188925525,491
1727,86284781,11445
1727,171785488,180
1727,103130592,28464
1727,147652019,1103
1727,84535047,18959
1727,87498820,84697
1727,55723281,2735
1727,66012499,180
1727,82213261,22621
1727,79164118,50844
1727,147024183,187098
1727,191961231,58581
1727,103131105,45423
1727,147115163,7838
1727,103128585,30999
1727,191963616,132349
1727,54181464,8606
1727,84535016,35135
1727,79161182,33027
1727,121379365,633
1727,82129055,38330
1727,147113628,360
1727,103128490,424305
1727,103878507,34807
1727,155624283,360
1727,103130437,141984
1727,80463919,37780
1727,161079791,562
1727,103130718,23769
1727,239250276,180
1727,188926088,2082
1727,188923744,1542
1727,122200816,180
1727,66019772,180
1727,234989627,26877
1727,176685092,867
1727,191960160,240418
1727,191960601,185362
1727,83916942,112949
1727,147026194,57708
1727,103127980,143669
1727,147025405,201776
1727,191963996,31664
1727,103130226,8374
1727,66005229,870
1727,82018690,42083
1727,176870611,3771
1727,103129961,21668
1727,84535833,20363
1727,66011789,360
1727,103130016,54452
1727,103127533,140314
1727,234986425,37449
1727,82300708,17593
1727,84534560,109133
1727,191963411,12245
1727,147022476,246255
1727,147118065,360
1727,239249446,2646
1727,112438629,227
1727,147023229,135657
1727,176486828,360
1727,94307678,47466
1727,82832800,34828
1727,66012080,8583
1727,103129121,4027
1727,58950347,720
1727,176868901,360
1727,82347301,38017
1727,82059506,2610
1727,234990715,180
1727,83455395,54445
1727,82059455,37986
1727,56496564,24557
1727,147022200,192225
1727,103131425,27844
1727,239249226,691
1727,95965958,3077
1727,84535992,157126
1727,191963694,22094
1727,191959631,187085
1727,234990830,180
1727,189640794,13005
1727,83925205,13109
1727,66016462,132175
1727,79162945,82886
1727,66011448,293053
1727,84534586,69581
1727,191961650,159123
1727,147019626,188074
1727,82300715,39190
1727,234989177,1057
1727,138110361,5794
1727,191963685,29294
1727,176679022,4203
1727,33413097,11255
1727,103131459,29768
1727,103129754,16387
1727,188926012,1229
1727,82605948,35746
1727,103129694,3868
1727,147113003,180
1727,117277857,360
1727,191963816,69011
1727,103373422,439981
1727,147024576,28933
1727,82655298,21962
1727,176868632,180
1727,191964276,208350
1727,176278735,7878
1727,147025593,63215
1727,147024409,254227
1727,239250027,180
1727,66018998,32357
1727,188926331,809
1727,66019295,10760
1727,147113436,360
1727,188923114,807
1727,84535877,28550
1727,66003808,784
1727,30577947,10197
1727,94805031,37954
1727,94945584,11604
1727,103128871,548152
1727,191961507,116994
1727,147114032,180
1727,103131160,352039
1727,191959649,153219
1727,176504770,808
1727,170225545,180
1727,234988656,4679
1727,191963485,103926
1727,103129883,26727
1727,191962579,225252
1727,70914841,40158
1727,103128341,11963
1727,176503408,180
1727,82832210,51669
1727,191963554,75639
1727,84164807,49884
1727,66022130,720
1727,66010696,43131
1727,147025850,280740
1727,147026598,2596
1727,191961170,296858
1727,147024283,48157
1727,103127966,38753
1727,60959455,180
1727,176677418,2068
1727,188926748,5418
1727,82832722,45333
1727,66007116,19240
1727,188927646,229
1727,189853928,252
1727,84534072,402006
1727,191963737,100492
1727,191959853,194856
1727,66011817,2022
1727,121901219,360
1727,147023240,105978
1727,188926604,540
1727,152081606,180
1727,188924045,2152
1727,38152221,41077
1727,59614709,18023
1727,191961773,539117
1727,147025886,11446
1727,147027368,84289
1727,23014097,30634
1727,147021834,145311
1727,84533952,264806
1727,103130564,20609
1727,191960757,41942
1727,191960235,166499
1727,66007380,6514
1727,239249363,360
1727,191963967,788127
1727,83901274,28892
1727,82606003,18841
1727,191962847,92193
1727,66011879,825
1727,147025823,210705
1727,234990220,20979
1727,162250727,180
1727,153139891,4888
1727,201379652,180
1727,147021756,28362
1727,176870831,628
1727,56402243,183
1727,191962750,767088
1727,191962681,124686
1727,86382962,37181
1727,66008899,280307
1727,82606213,77754
1727,147023087,341270
1727,66022054,40637
1727,84535224,26021
1727,84535802,55886
1727,191961755,162811
1727,82243610,37794
1727,150638590,360
1727,191962298,261668
1727,137723821,12255
1727,147023025,38713
1727,68947510,8276
1727,191961055,133161
1727,234990410,26399
1727,82128844,19015
1727,66011435,61508
1727,54991359,17156
1727,147022707,142135
1727,191962808,321801
1727,234990404,348
1727,70107641,180
1727,147026487,661097
1727,103128623,373227
1727,66005763,102406
1727,191961510,25981
1727,177156543,540
1727,191961609,193770
1727,84535966,9634
1727,147024305,1965
1727,147024019,115827
1727,103130060,17933
1727,155625979,11402
1727,105697105,27516
1727,54181590,4564
1727,103130103,11077
1727,234989721,1511
1727,188926172,180
1727,191964018,155654
1727,234987201,900
1727,191960364,123138
1727,66020791,3243
1727,147022194,110521
1727,84535884,21441
1727,82832256,32288
1727,39899459,3522
1727,66004074,85998
1727,84535259,37916
1727,82129120,32706
1727,147024773,430332
1727,84533650,33440
1727,103132017,180
1727,235347442,360
1727,84536025,29250
1727,191962041,72244
1727,85766954,8483
1727,191960433,82963
1727,147113916,6571
1727,66017022,776
1727,94543100,27092
1727,147027320,48234
1727,234989284,180
1727,103129831,23346
1727,84218098,59752
1727,191962121,22013
1727,83284571,48510
1727,147025332,336597
1727,103132005,94565
1727,191963516,98562
1727,147025091,483067
1727,188923572,37176
1727,107072259,18776
1727,234989036,267
1727,103129762,79333
1727,66019542,22182
1727,44783691,180
1727,88949574,8024
1727,82300663,22970
1727,103132145,15071
1727,84535676,36409
1727,82832152,28367
1727,191962734,352532
1727,147110071,360
1727,103132070,82763
1727,239250357,180
1727,82300653,148010
1727,69072167,8003
1727,66017379,527
1727,191960763,197787
1727,147023463,469571
1727,147021915,177013
1727,191959981,407530
1727,191964156,89692
1727,39518200,360
1727,131474330,180
1727,100218008,3762
1727,191963247,20647
1727,84532565,108743
1727,191963063,257877
1727,191961443,48323
1727,239248481,180
1727,84535471,17647
1727,191960748,75974
1727,66021123,24261
1727,177156166,540
1727,188923120,22430
1727,103131737,27309
1727,153224175,68320
1727,103128370,351174
1727,239247333,1757
1727,82832163,49452
1727,82156424,178639
1727,82248309,26159
1727,66015497,431
1727,147027491,309329
1727,121379254,180
1727,191963725,86351
1727,188924323,7417
1727,147112553,190
1727,57586078,6656
1727,191962276,471350
1727,82300167,47071
1727,97395380,128400
1727,147022287,569874
1727,84534371,27503
1727,147530367,3794
1727,66006684,81008
1727,82959312,2945
1727,147022541,32901
1727,80074394,62092
1727,103130674,93940
1727,191960026,57933
1727,81450597,3974
1727,191963854,248566
1727,103131564,335563
1727,147027696,62921
1727,147023119,130505
1727,176504607,1080
1727,191961473,118484
1727,84534937,93671
1727,84534394,31476
1727,103130029,73239
1727,191960136,129719
1727,147023419,31185
1727,121559094,16653
1727,234985736,180
1727,147022680,276716
1727,147114266,180
1727,82299753,24542
1727,191963536,354017
1727,83715077,26221
1727,84534437,49235
1727,147026675,5509
1727,93044562,84947
1727,188926467,180
1727,103128460,460464
1727,147027406,729502
1727,82300131,92156
1727,103127926,19247
1727,162249915,629
1727,155623366,1743
1727,147023669,396055
1727,176870571,180
1727,140360084,360
1727,103129536,136133
1727,191963545,538810
1727,147024081,104002
1727,147027010,143749
1727,87638085,1675
1727,82341618,46253
1727,103132128,336958
1727,81834412,29759
1727,147024965,211034
1727,188926892,180
1727,239251225,540
1727,234990777,180
1727,35474912,424
1727,66022131,7034
1727,147024722,159990
1727,188923419,16789
1727,84535872,17947
1727,188927085,60712
1727,176870552,318
1727,82839765,121939
1727,239247585,937
1727,103128540,200118
1727,191961465,249396
1727,147027147,213870
1727,191962944,30395
1727,189853814,1416
1727,147022256,187500
1727,82300459,26448
1727,147023219,112731
1727,191960388,382837
1727,139672486,2553
1727,147024681,70771
1727,239247818,180
1727,188925999,4379
1727,147114125,72127
1727,147025197,1395861
1727,66007277,3662
1727,191960368,95493
1727,147112255,9337
1727,84535291,38060
1727,84533787,61439
1727,234986590,63908
1727,84533607,15367
1727,147022024,162138
1727,103128518,53259
1727,103128385,414093
1727,147024623,38636
1727,103132059,127479
1727,103131544,122541
1727,147026269,614327
1727,66016272,52496
1727,147024764,82907
1727,103128597,28988
1727,239247860,180
1727,147114013,1310
1727,191960071,180
1727,191960858,109163
